,edit_count,sentiment,neg_sentiment
2013-04-29,15.933333333333334,-0.22366758158301975,0.6064493544250288
2013-04-30,15.733333333333333,-0.22658850405443706,0.6092271322028064
2013-05-01,13.733333333333333,-0.25992579298913443,0.6269690676866774
2013-05-02,13.633333333333333,-0.27178845509257543,0.6158579565755663
2013-05-03,13.333333333333334,-0.2861761902209782,0.622524623242233
2013-05-04,13.266666666666667,-0.31408460333314175,0.6391912899088996
2013-05-05,13.2,-0.3161919155519945,0.6391912899088996
2013-05-06,13.2,-0.31348041019192097,0.6391912899088997
2013-05-07,11.8,-0.3066761745102661,0.61935002006763
2013-05-08,11.466666666666667,-0.31308088571702014,0.6060166867342965
2013-05-09,8.9,-0.34074100810504304,0.619940737367208
2013-05-10,8.233333333333333,-0.33190383836510784,0.6154962929227635
2013-05-11,7.0,-0.3288224412514708,0.6133595407860113
2013-05-12,6.333333333333333,-0.3287754362835429,0.6119706518971224
2013-05-13,5.233333333333333,-0.32459503760982067,0.5937888337153043
2013-05-14,4.866666666666666,-0.31750186669242525,0.5725767125031831
2013-05-15,4.533333333333333,-0.3092900008368374,0.5697989347254052
2013-05-16,4.433333333333334,-0.24411193434475673,0.5364656013920719
2013-05-17,4.166666666666667,-0.2470638474104813,0.537547852474323
2013-05-18,3.7666666666666666,-0.2520509793987823,0.5399007936507937
2013-05-19,3.6333333333333333,-0.23392860190381132,0.5149007936507937
2013-05-20,3.6,-0.1956739216676307,0.4926785714285714
2013-05-21,3.6333333333333333,-0.26157071388075276,0.5260119047619047
2013-05-22,3.6333333333333333,-0.2614920397232922,0.5260119047619047
2013-05-23,3.8,-0.23064408563550504,0.509345238095238
2013-05-24,3.7333333333333334,-0.2542080762852279,0.5217261904761905
2013-05-25,3.3666666666666667,-0.28747142390599323,0.5404761904761906
2013-05-26,4.8,-0.26676961716205355,0.5303312629399586
2013-05-27,5.766666666666667,-0.2858440693738335,0.5426968543378081
2013-05-28,5.733333333333333,-0.3188819663248731,0.5426968543378081
2013-05-29,5.433333333333334,-0.29349334437207447,0.5288079654489192
2013-05-30,5.233333333333333,-0.2811334699248877,0.5065857432266969
2013-05-31,5.166666666666667,-0.24791940051869618,0.4732524098933636
2013-06-01,5.533333333333333,-0.27343315787759404,0.5035554401963939
2013-06-02,5.766666666666667,-0.2248711092536348,0.4785554401963939
2013-06-03,5.8,-0.22617580558836767,0.4785554401963939
2013-06-04,5.933333333333334,-0.22126347895830792,0.4755251371660909
2013-06-05,6.166666666666667,-0.24306074854105633,0.48774735938831315
2013-06-06,6.4,-0.2749422983535548,0.5210806927216465
2013-06-07,6.433333333333334,-0.30815962912722633,0.5544140260549798
2013-06-08,6.366666666666666,-0.2751481976318777,0.5210806927216465
2013-06-09,6.033333333333333,-0.26896705252015796,0.5010806927216465
2013-06-10,6.033333333333333,-0.29866046927456263,0.5177473593883131
2013-06-11,5.966666666666667,-0.3076935621309698,0.5260806927216464
2013-06-12,6.133333333333334,-0.3158612458118221,0.5460806927216465
2013-06-13,6.2,-0.316614922703149,0.5627473593883131
2013-06-14,6.3,-0.3257721978633027,0.5660806927216464
2013-06-15,6.233333333333333,-0.35785264553710033,0.5660806927216464
2013-06-16,5.766666666666667,-0.3430906197493835,0.5422711689121226
2013-06-17,5.633333333333334,-0.369596368975,0.555604502245456
2013-06-18,5.633333333333334,-0.369596368975,0.555604502245456
2013-06-19,5.566666666666666,-0.4029179442987406,0.555604502245456
2013-06-20,5.5,-0.3702740986213648,0.5222711689121227
2013-06-21,5.466666666666667,-0.33703635524367925,0.4889378355787893
2013-06-22,5.4,-0.3578036111989515,0.49727116891212264
2013-06-23,5.266666666666667,-0.3048772309620079,0.4706045022454559
2013-06-24,5.1,-0.27243477527289556,0.4372711689121226
2013-06-25,3.566666666666667,-0.2598241142828163,0.4140827631150212
2013-06-26,2.8,-0.2448860319451164,0.40588383838383835
2013-06-27,2.8,-0.2448860319451164,0.40588383838383835
2013-06-28,2.7,-0.2547240348652672,0.3947727272727272
2013-06-29,2.7,-0.2547240348652672,0.3947727272727272
2013-06-30,2.7,-0.2547240348652672,0.3947727272727272
2013-07-01,2.3666666666666667,-0.2621750117427687,0.39780303030303027
2013-07-02,2.1,-0.2774588454352399,0.38946969696969697
2013-07-03,2.0,-0.24501902215215038,0.35613636363636364
2013-07-04,1.8666666666666667,-0.24928672852260725,0.35916666666666663
2013-07-05,1.7333333333333334,-0.2480395380868798,0.35805555555555557
2013-07-06,1.5,-0.2161579882743813,0.32472222222222225
2013-07-07,1.5333333333333334,-0.21612696604359719,0.32472222222222225
2013-07-08,1.6,-0.2173614080392179,0.3413888888888889
2013-07-09,1.6666666666666667,-0.2502508804840701,0.37472222222222223
2013-07-10,1.6,-0.21723500943609647,0.3413888888888889
2013-07-11,1.6,-0.1892877852561928,0.32472222222222225
2013-07-12,1.4666666666666666,-0.15116653637517066,0.3047222222222222
2013-07-13,1.4,-0.15041285948384375,0.28805555555555556
2013-07-14,1.2666666666666666,-0.17509783701527684,0.30138888888888893
2013-07-15,1.2666666666666666,-0.17509783701527684,0.30138888888888893
2013-07-16,1.3,-0.2076736668390887,0.33472222222222225
2013-07-17,1.2666666666666666,-0.17442802783279193,0.30138888888888893
2013-07-18,1.2666666666666666,-0.17442802783279193,0.30138888888888893
2013-07-19,1.3,-0.20774076974817687,0.33472222222222225
2013-07-20,1.3,-0.20774076974817687,0.33472222222222225
2013-07-21,1.3,-0.20774076974817687,0.33472222222222225
2013-07-22,1.1666666666666667,-0.18891937232443265,0.3097222222222223
2013-07-23,1.1666666666666667,-0.25514514343369576,0.3430555555555556
2013-07-24,1.1666666666666667,-0.25514514343369576,0.3430555555555556
2013-07-25,1.2,-0.22333754992910795,0.3430555555555556
2013-07-26,0.9333333333333333,-0.21508412531444007,0.32222222222222224
2013-07-27,1.1,-0.22456176610220047,0.34222222222222226
2013-07-28,1.1,-0.22456176610220044,0.34222222222222226
2013-07-29,1.1,-0.22456176610220044,0.34222222222222226
2013-07-30,1.1,-0.22456176610220044,0.34222222222222226
2013-07-31,1.2333333333333334,-0.1852169828755515,0.32222222222222224
2013-08-01,1.3666666666666667,-0.2045723996701695,0.34722222222222227
2013-08-02,1.3666666666666667,-0.2045723996701695,0.34722222222222227
2013-08-03,1.1333333333333333,-0.17212492277224858,0.31388888888888894
2013-08-04,1.0,-0.16112972448269527,0.30833333333333335
2013-08-05,1.0333333333333334,-0.19372190783421198,0.3416666666666667
2013-08-06,1.0,-0.12878231356541317,0.30833333333333335
2013-08-07,1.0,-0.12337350696325303,0.30833333333333335
2013-08-08,0.9666666666666667,-0.1238018587231636,0.30833333333333335
2013-08-09,0.9666666666666667,-0.1238018587231636,0.30833333333333335
2013-08-10,0.9333333333333333,-0.09232578029235204,0.2916666666666667
2013-08-11,0.9,-0.12227934549252192,0.2916666666666667
2013-08-12,0.9,-0.12227934549252192,0.2916666666666667
2013-08-13,0.9,-0.12221196442842483,0.2916666666666667
2013-08-14,1.0,-0.11163228965467877,0.3027777777777778
2013-08-15,1.2666666666666666,-0.10395366455669756,0.29907407407407405
2013-08-16,1.2666666666666666,-0.10395366455669756,0.29907407407407405
2013-08-17,1.3,-0.1372170736944234,0.3324074074074074
2013-08-18,1.2666666666666666,-0.10390433177903846,0.29907407407407405
2013-08-19,1.3666666666666667,-0.1362764667029734,0.3324074074074074
2013-08-20,1.6666666666666667,-0.15420155762522308,0.35833333333333334
2013-08-21,1.7,-0.12926419217277454,0.35833333333333334
2013-08-22,1.8,-0.11386656104414551,0.35
2013-08-23,1.8666666666666667,-0.14643190442411988,0.38333333333333336
2013-08-24,1.9333333333333333,-0.21100283403087547,0.4166666666666667
2013-08-25,1.9333333333333333,-0.21100283403087547,0.4166666666666667
2013-08-26,1.8,-0.16910965421685467,0.39666666666666667
2013-08-27,1.8,-0.16910965421685467,0.39666666666666667
2013-08-28,1.8,-0.16910965421685467,0.39666666666666667
2013-08-29,1.8,-0.16910965421685467,0.39666666666666667
2013-08-30,1.8,-0.19551096338916707,0.41000000000000003
2013-08-31,1.7,-0.20876109132060297,0.41833333333333333
2013-09-01,1.8333333333333333,-0.2273226060359566,0.44333333333333336
2013-09-02,1.8666666666666667,-0.2605892278640358,0.4766666666666667
2013-09-03,1.8666666666666667,-0.28807145634183173,0.49333333333333335
2013-09-04,1.8666666666666667,-0.2887103724369296,0.49333333333333335
2013-09-05,1.8333333333333333,-0.32046365816284106,0.49333333333333335
2013-09-06,1.7666666666666666,-0.3246380227693805,0.4766666666666667
2013-09-07,1.7333333333333334,-0.2913201985646177,0.44333333333333336
2013-09-08,1.7333333333333334,-0.2913201985646177,0.44333333333333336
2013-09-09,1.7,-0.3232293742784747,0.44333333333333336
2013-09-10,1.7,-0.3232293742784747,0.44333333333333336
2013-09-11,1.7,-0.3232293742784747,0.44333333333333336
2013-09-12,1.6666666666666667,-0.29026684342711057,0.41000000000000003
2013-09-13,1.5666666666666667,-0.3008465182008566,0.3988888888888889
2013-09-14,1.2666666666666666,-0.27594931347502605,0.3692592592592593
2013-09-15,1.2666666666666666,-0.27594931347502605,0.3692592592592593
2013-09-16,1.2666666666666666,-0.2093816163473659,0.33592592592592596
2013-09-17,1.2666666666666666,-0.2093816163473659,0.33592592592592596
2013-09-18,1.1666666666666667,-0.17700948142343095,0.30259259259259264
2013-09-19,0.8666666666666667,-0.15908439050118126,0.27666666666666667
2013-09-20,0.8333333333333334,-0.1840217559536298,0.27666666666666667
2013-09-21,0.7,-0.16610438217719395,0.25166666666666665
2013-09-22,0.7666666666666667,-0.11692987720171609,0.22666666666666666
2013-09-23,0.6666666666666666,-0.08416654109954834,0.19333333333333333
2013-09-24,0.6666666666666666,-0.08416654109954834,0.19333333333333333
2013-09-25,0.6333333333333333,-0.11658208012580872,0.19333333333333333
2013-09-26,0.7,-0.0859407647450765,0.19333333333333333
2013-09-27,0.7,-0.0859407647450765,0.19333333333333333
2013-09-28,0.7333333333333333,-0.05320764819780986,0.19333333333333333
2013-09-29,0.5666666666666667,-0.03318638801574707,0.16666666666666666
2013-09-30,0.5333333333333333,-0.0005808432896931966,0.13333333333333333
2013-10-01,0.43333333333333335,0.04291803687810898,0.10833333333333334
2013-10-02,0.43333333333333335,0.04357286145289739,0.10833333333333334
2013-10-03,0.5666666666666667,0.05905207014746136,0.09722222222222224
2013-10-04,0.5333333333333333,0.09228316959407594,0.0638888888888889
2013-10-05,0.8333333333333334,0.08182584262556498,0.08611111111111111
2013-10-06,1.1333333333333333,0.05596738717070331,0.11574074074074074
2013-10-07,1.1333333333333333,0.05596738717070333,0.11574074074074074
2013-10-08,1.1333333333333333,0.05596738717070333,0.11574074074074074
2013-10-09,1.1333333333333333,0.05596738717070333,0.11574074074074074
2013-10-10,1.1333333333333333,0.05596738717070333,0.11574074074074074
2013-10-11,1.1333333333333333,0.05596738717070333,0.11574074074074074
2013-10-12,1.1333333333333333,0.05596738717070333,0.11574074074074074
2013-10-13,1.1333333333333333,0.05596738717070333,0.11574074074074074
2013-10-14,1.1333333333333333,0.05596738717070333,0.11574074074074074
2013-10-15,1.4,0.07066531217208614,0.12407407407407407
2013-10-16,1.3666666666666667,0.03736102418215186,0.12407407407407407
2013-10-17,1.3666666666666667,0.03736102418215186,0.12407407407407407
2013-10-18,1.8,0.028240955846007394,0.1445868945868946
2013-10-19,1.9666666666666666,0.03132931051303519,0.15792022792022792
2013-10-20,2.3333333333333335,0.004496597732689619,0.18822325822325822
2013-10-21,3.6333333333333333,0.0030221836673367465,0.20446257446257446
2013-10-22,3.7333333333333334,-0.03700124318613837,0.22470066970066968
2013-10-23,4.3,-0.047433861691952864,0.2462692971516501
2013-10-24,4.733333333333333,-0.07054102602598107,0.2744744253567783
2013-10-25,4.733333333333333,-0.07054102602598107,0.2744744253567783
2013-10-26,4.933333333333334,-0.11697187953191038,0.2994744253567783
2013-10-27,5.3,-0.12667639387644367,0.3206865465688995
2013-10-28,5.433333333333334,-0.17807985875007545,0.34735321323556617
2013-10-29,5.933333333333334,-0.19902976115210555,0.37401987990223284
2013-10-30,6.7,-0.20667751883780833,0.3943097349746966
2013-10-31,6.966666666666667,-0.23592046046460435,0.4128282534932151
2013-11-01,7.0,-0.20316862408523526,0.39616158682654845
2013-11-02,7.533333333333333,-0.2016603845715394,0.39666663733159896
2013-11-03,7.7,-0.234722672935314,0.4299999706649323
2013-11-04,7.933333333333334,-0.24931346343059044,0.4369444151093767
2013-11-05,7.8,-0.2178082967851872,0.42064811881308045
2013-11-06,7.866666666666666,-0.2192123348568196,0.4373147854797471
2013-11-07,8.033333333333333,-0.2416562568201934,0.46398145214641384
2013-11-08,8.466666666666667,-0.26015133860559103,0.48962247778743945
2013-11-09,8.6,-0.26016305042158405,0.5062891444541061
2013-11-10,8.866666666666667,-0.2685436105017944,0.5271224777874395
2013-11-11,9.0,-0.2848874305968567,0.5521224777874394
2013-11-12,9.1,-0.317816561654384,0.5854558111207727
2013-11-13,9.766666666666667,-0.324725932970817,0.6054558111207728
2013-11-14,9.5,-0.3394238579721998,0.5971224777874394
2013-11-15,9.733333333333333,-0.3642213676538106,0.6256939063588681
2013-11-16,9.8,-0.3968765948381063,0.6590272396922014
2013-11-17,9.366666666666667,-0.3877565265019618,0.6385144191793809
2013-11-18,9.433333333333334,-0.40480500451495505,0.6489906096555713
2013-11-19,9.466666666666667,-0.38380319376136873,0.6381320237969855
2013-11-20,8.466666666666667,-0.39352722838932663,0.6441149297798915
2013-11-21,8.533333333333333,-0.40290619471576267,0.6488768345417962
2013-11-22,8.3,-0.4186861091276066,0.6573082070908158
2013-11-23,8.066666666666666,-0.4159667575802105,0.6568808566634653
2013-11-24,9.3,-0.4282966734173352,0.6794033791859879
2013-11-25,9.5,-0.4311925194578112,0.6805938553764641
2013-11-26,9.233333333333333,-0.4544360785269148,0.6927150674976762
2013-11-27,9.566666666666666,-0.46223969703747897,0.6971595119421207
2013-11-28,9.933333333333334,-0.451510237385964,0.6922877170703258
2013-11-29,9.666666666666666,-0.4600146127147282,0.6964423064423065
2013-11-30,10.0,-0.4720101008643414,0.7024851914325598
2013-12-01,10.433333333333334,-0.4763107098966544,0.7035963025436709
2013-12-02,10.3,-0.48928347246528564,0.7104986594460279
2013-12-03,10.233333333333333,-0.488721817367748,0.7104986594460279
2013-12-04,9.7,-0.4636736999039606,0.6813319927793612
2013-12-05,9.566666666666666,-0.5025823360765732,0.7013319927793611
2013-12-06,9.833333333333334,-0.49337262949196065,0.6979986594460279
2013-12-07,9.8,-0.5037416446293151,0.7046653261126946
2013-12-08,9.433333333333334,-0.5180794277642158,0.7123576338050023
2013-12-09,9.833333333333334,-0.5347948504094269,0.7206909671383356
2013-12-10,9.9,-0.5171063588662929,0.7098576338050022
2013-12-11,9.933333333333334,-0.5106780142192033,0.7048576338050022
2013-12-12,10.066666666666666,-0.48986927423535703,0.6953338242811927
2013-12-13,10.133333333333333,-0.48754955367630903,0.6935156424630108
2013-12-14,10.666666666666666,-0.5084315073876201,0.7205989757963441
2013-12-15,11.133333333333333,-0.4926190663905418,0.7126624678598362
2013-12-16,11.833333333333334,-0.4756326075879731,0.7039668156859232
2013-12-17,13.0,-0.49354051572107116,0.7296811014002089
2013-12-18,14.166666666666666,-0.4967790475735965,0.7312684029875105
2013-12-19,15.2,-0.5113458613833697,0.7389557414888024
2013-12-20,16.1,-0.5080736573926629,0.7371038896369507
2013-12-21,17.533333333333335,-0.48876566628603724,0.7274885050215661
2013-12-22,17.466666666666665,-0.48179022898265317,0.722488505021566
2013-12-23,18.133333333333333,-0.46138845816370644,0.711377393910455
2013-12-24,17.733333333333334,-0.471778041040393,0.7168548713879324
2013-12-25,18.433333333333334,-0.4735069612673984,0.7173310618641229
2013-12-26,19.133333333333333,-0.4507286546142961,0.7034421729752339
2013-12-27,19.433333333333334,-0.4309407655410037,0.6917755063085674
2013-12-28,19.333333333333332,-0.43716706144823264,0.6946183156731158
2013-12-29,19.066666666666666,-0.427072555294248,0.6892214902762904
2013-12-30,18.866666666666667,-0.4298264258876395,0.6903011124085442
2013-12-31,18.966666666666665,-0.4374595530825032,0.6947455568529886
2014-01-01,18.9,-0.4227734128024243,0.6859492605566923
2014-01-02,18.966666666666665,-0.4232396404663122,0.6859492605566923
2014-01-03,19.7,-0.43338543581161854,0.7071613817688135
2014-01-04,20.366666666666667,-0.42462943402125397,0.7023994770069087
2014-01-05,20.6,-0.4449524126580517,0.7125955554382812
2014-01-06,20.7,-0.43591095769572996,0.7078336506763765
2014-01-07,23.0,-0.42057802101479747,0.7003219135871747
2014-01-08,23.3,-0.426686440676518,0.7033219135871747
2014-01-09,23.3,-0.46799939371155475,0.7266552469205081
2014-01-10,24.633333333333333,-0.48883725735110367,0.7392478395131007
2014-01-11,25.266666666666666,-0.5044780252358821,0.7462075464728076
2014-01-12,24.933333333333334,-0.5119750331549625,0.7502479505132116
2014-01-13,24.566666666666666,-0.4975454153576275,0.7431646171798784
2014-01-14,24.133333333333333,-0.5075227704248466,0.7475296965449576
2014-01-15,23.633333333333333,-0.5247795598849769,0.7562253487188707
2014-01-16,23.1,-0.5137157322920507,0.74980930861862
2014-01-17,22.2,-0.5208948344044272,0.7533013721106836
2014-01-18,20.833333333333332,-0.5337061136319945,0.7595029224982804
2014-01-19,19.8,-0.5463989331014995,0.7657992187945768
2014-01-20,18.633333333333333,-0.5553143283383418,0.7695322504687849
2014-01-21,19.233333333333334,-0.5481697395331798,0.7676091735457079
2014-01-22,18.633333333333333,-0.5725006864508971,0.7801091735457079
2014-01-23,18.1,-0.568051698834464,0.7780350994716339
2014-01-24,17.066666666666666,-0.5795708679890854,0.7847017661383006
2014-01-25,16.733333333333334,-0.5928770730465209,0.7938287502652847
2014-01-26,16.033333333333335,-0.5753931767810936,0.7854954169319514
2014-01-27,15.9,-0.5575921231352301,0.7766472094567417
2014-01-28,17.133333333333333,-0.5679096765860229,0.7825995904091224
2014-01-29,17.9,-0.5611421495613925,0.780106712916245
2014-01-30,17.966666666666665,-0.5662030436312407,0.7828844906940229
2014-01-31,17.666666666666668,-0.55218076502293,0.7763368716464037
2014-02-01,17.6,-0.5288619933692247,0.7652257605352927
2014-02-02,16.933333333333334,-0.5513784963059059,0.7773469726565048
2014-02-03,16.3,-0.5278488415646186,0.7654422107517429
2014-02-04,15.866666666666667,-0.5320990715181695,0.7669127989870369
2014-02-05,15.833333333333334,-0.5193763821790767,0.7605635926378306
2014-02-06,13.933333333333334,-0.5157176572205686,0.758551520203223
2014-02-07,13.2,-0.5038777189508474,0.7527737424254453
2014-02-08,13.266666666666667,-0.4768243693035904,0.7388848535365562
2014-02-09,11.966666666666667,-0.46784915280009387,0.7340700387217416
2014-02-10,11.266666666666667,-0.45735998779661075,0.7299674746191775
2014-02-11,11.4,-0.4778377732150417,0.7410785857302886
2014-02-12,11.533333333333333,-0.5044641327484223,0.7544119190636219
2014-02-13,11.633333333333333,-0.5016667312325989,0.7536543433060461
2014-02-14,11.666666666666666,-0.4999569746739069,0.7536543433060461
2014-02-15,11.133333333333333,-0.5263608060638193,0.7676894310253444
2014-02-16,10.833333333333334,-0.5241192773673352,0.7665783199142332
2014-02-17,10.9,-0.5075682904018379,0.7582449865808999
2014-02-18,10.733333333333333,-0.4869492262297289,0.7315783199142332
2014-02-19,10.266666666666667,-0.4748438789454244,0.7263495617442985
2014-02-20,9.4,-0.462751372136312,0.7032726386673755
2014-02-21,9.233333333333333,-0.471655592962408,0.7074393053340422
2014-02-22,9.0,-0.4538075605806085,0.698180046074783
2014-02-23,8.9,-0.4542324731525155,0.698180046074783
2014-02-24,8.466666666666667,-0.463773546594021,0.7029419508366878
2014-02-25,8.733333333333333,-0.4894061431518116,0.7160732639680009
2014-02-26,8.366666666666667,-0.5236383056922306,0.7336171236171237
2014-02-27,6.966666666666667,-0.5405664885054849,0.741950456950457
2014-02-28,5.866666666666666,-0.5394006437294726,0.741024531024531
2014-03-01,6.166666666666667,-0.5398066981453947,0.7413118873463701
2014-03-02,6.266666666666667,-0.5636238850686488,0.7536928397273226
2014-03-03,6.433333333333334,-0.5467073580490421,0.7439706175051003
2014-03-04,6.833333333333333,-0.5164741376477777,0.7273039508384336
2014-03-05,7.7,-0.5446804420730627,0.7415896651241478
2014-03-06,8.433333333333334,-0.5576019112158664,0.74864094717543
2014-03-07,8.8,-0.5648424884624951,0.751908921031639
2014-03-08,9.166666666666666,-0.5742256916624267,0.7560993972221153
2014-03-09,9.466666666666667,-0.5900397496483681,0.7644327305554486
2014-03-10,9.666666666666666,-0.6144192550862014,0.7764697675924858
2014-03-11,10.433333333333334,-0.6169463319827813,0.7774276219986158
2014-03-12,10.866666666666667,-0.6254775408599914,0.7803905849615789
2014-03-13,10.966666666666667,-0.612459613396874,0.7733730411019298
2014-03-14,10.933333333333334,-0.6114005442987283,0.7733730411019298
2014-03-15,10.8,-0.6202885335823684,0.777702045430934
2014-03-16,10.533333333333333,-0.6223927122052852,0.777702045430934
2014-03-17,10.833333333333334,-0.6064697522285591,0.7693687120976007
2014-03-18,11.133333333333333,-0.6032764789491571,0.7682576009864897
2014-03-19,11.666666666666666,-0.6078438155879256,0.7699242676531562
2014-03-20,12.5,-0.630584724449086,0.7979242676531563
2014-03-21,13.033333333333333,-0.6292020215114857,0.7967546770098813
2014-03-22,13.433333333333334,-0.619776585220056,0.8078657881209925
2014-03-23,14.133333333333333,-0.611449039746083,0.8036991214543259
2014-03-24,14.1,-0.6432541368094655,0.8203657881209926
2014-03-25,14.666666666666666,-0.6159166503745996,0.8055509733061776
2014-03-26,15.0,-0.60411697767707,0.7994903672455717
2014-03-27,14.933333333333334,-0.5966091787283967,0.7937664615216659
2014-03-28,16.1,-0.5836704566843982,0.7867897173356194
2014-03-29,16.566666666666666,-0.5738381550726965,0.7826230506689528
2014-03-30,17.733333333333334,-0.5776657148638098,0.7840850389730464
2014-03-31,17.5,-0.5874087168897439,0.7891007129542376
2014-04-01,18.133333333333333,-0.5663575713580785,0.777376575023203
2014-04-02,19.633333333333333,-0.589921932178351,0.7894048769099956
2014-04-03,19.466666666666665,-0.6070369910425862,0.7986641361692547
2014-04-04,19.733333333333334,-0.594938818522698,0.7927117552168739
2014-04-05,18.9,-0.5985606796320649,0.793993806498925
2014-04-06,18.4,-0.5804576883432814,0.7851702770871605
2014-04-07,18.0,-0.5515445979063948,0.7699907899076733
2014-04-08,17.866666666666667,-0.5104277998995689,0.7477685676854511
2014-04-09,17.8,-0.5057278432600715,0.7454537528706363
2014-04-10,17.033333333333335,-0.47712782613312216,0.7278292317978393
2014-04-11,16.7,-0.4472288675351,0.7106996021682097
2014-04-12,16.3,-0.441180255555962,0.7081933365040493
2014-04-13,16.533333333333335,-0.4375694338088445,0.705971114281827
2014-04-14,16.566666666666666,-0.43737647704051336,0.7065663523770651
2014-04-15,17.433333333333334,-0.4191414713998241,0.6966898091671886
2014-04-16,18.6,-0.4175471984816527,0.6958032843444936
2014-04-17,18.766666666666666,-0.4202329188061691,0.6974699510111603
2014-04-18,22.066666666666666,-0.423376410668036,0.6999349370055581
2014-04-19,23.3,-0.42546373314156205,0.7009671950700741
2014-04-20,23.6,-0.436151416137681,0.706105039681603
2014-04-21,24.4,-0.4715904406721713,0.7246235582001215
2014-04-22,23.866666666666667,-0.46375185428546417,0.7204568915334548
2014-04-23,24.1,-0.43764202027009474,0.7079568915334548
2014-04-24,24.266666666666666,-0.4575691551832337,0.7184238802613131
2014-04-25,24.266666666666666,-0.4403611278854334,0.709332971170404
2014-04-26,24.333333333333332,-0.439227810648485,0.7089962708337036
2014-04-27,23.433333333333334,-0.44065308132983383,0.7097230150197501
2014-04-28,23.133333333333333,-0.44135481094607276,0.7091277769245121
2014-04-29,22.133333333333333,-0.41469753375726975,0.6937768997315297
2014-04-30,21.433333333333334,-0.4209155779913144,0.6968072027618326
2014-05-01,21.5,-0.44992212274909665,0.7130474697251252
2014-05-02,20.633333333333333,-0.4504862511803142,0.7132105258630241
2014-05-03,20.333333333333332,-0.43094211443535585,0.6872845999370981
2014-05-04,19.366666666666667,-0.44592433830088757,0.6956179332704315
2014-05-05,19.833333333333332,-0.4278124028442937,0.6867290443815427
2014-05-06,19.933333333333334,-0.43429330428427837,0.6900623777148759
2014-05-07,20.4,-0.4402508833366247,0.6932912476104125
2014-05-08,20.9,-0.46704997323010744,0.7081463200741805
2014-05-09,21.133333333333333,-0.4615460109493658,0.705066609929253
2014-05-10,21.833333333333332,-0.47910645099370996,0.7174122889415988
2014-05-11,22.166666666666668,-0.4993108824469468,0.7289863630156729
2014-05-12,22.5,-0.5109683639476954,0.7345886039120314
2014-05-13,22.366666666666667,-0.5096326144901144,0.7337805231039505
2014-05-14,22.333333333333332,-0.5008604125120895,0.7284233802468076
2014-05-15,21.6,-0.49249155491349045,0.724966590123351
2014-05-16,20.366666666666667,-0.4665441883579586,0.710853114946046
2014-05-17,19.9,-0.44780016590910093,0.6991864482793794
2014-05-18,16.1,-0.44388864594690236,0.6967214622849816
2014-05-19,14.433333333333334,-0.43226501568813025,0.6899114264426877
2014-05-20,13.766666666666667,-0.4207675995537387,0.6845542835855447
2014-05-21,13.9,-0.4096003635501279,0.6782579872892485
2014-05-22,13.633333333333333,-0.3925452856993093,0.6532579872892483
2014-05-23,13.366666666666667,-0.3864275439357175,0.6324246539559151
2014-05-24,12.6,-0.3614795093382377,0.6034391467095384
2014-05-25,12.366666666666667,-0.39049814529576776,0.6185906618610535
2014-05-26,12.533333333333333,-0.4050810845611201,0.6274921770125685
2014-05-27,12.766666666666667,-0.40786431154417496,0.629394350925612
2014-05-28,12.533333333333333,-0.3836915204151081,0.6008229223541834
2014-05-29,12.4,-0.4136337706668781,0.6174895890208502
2014-05-30,12.6,-0.4118651109730239,0.6174895890208502
2014-05-31,11.766666666666667,-0.40616235326581773,0.6140845710997032
2014-06-01,11.3,-0.40711627087445923,0.6150342387160375
2014-06-02,11.566666666666666,-0.41758682908069955,0.6358675720493708
2014-06-03,11.733333333333333,-0.4086843283216581,0.6303120164938153
2014-06-04,11.7,-0.42061715569784214,0.6368199530017518
2014-06-05,11.533333333333333,-0.4139498755006985,0.6168199530017519
2014-06-06,10.7,-0.417715468804273,0.6174372369523692
2014-06-07,10.0,-0.3742228034788871,0.5942488311552676
2014-06-08,9.566666666666666,-0.3688982027598636,0.5914952079668618
2014-06-09,8.8,-0.33967780027995603,0.5763717511767384
2014-06-10,8.433333333333334,-0.33064616373216604,0.5713452961502834
2014-06-11,8.1,-0.33807874574658114,0.5752668647777344
2014-06-12,7.866666666666666,-0.29853714546323296,0.5532971678080375
2014-06-13,8.0,-0.29900092546281315,0.5537300682409378
2014-06-14,7.833333333333333,-0.29228480879601926,0.5337300682409378
2014-06-15,7.966666666666667,-0.3024266848237169,0.5403967349076044
2014-06-16,7.8,-0.27559011571316444,0.5237300682409378
2014-06-17,7.7,-0.2545447535585217,0.5137300682409378
2014-06-18,7.5,-0.24295484164729902,0.5081745126853823
2014-06-19,7.266666666666667,-0.26808975651239547,0.5206745126853822
2014-06-20,6.233333333333333,-0.27275433350423606,0.5232671052779748
2014-06-21,6.266666666666667,-0.306028731751637,0.5566004386113083
2014-06-22,6.266666666666667,-0.306028731751637,0.5566004386113083
2014-06-23,6.3,-0.33837755728582175,0.5899337719446416
2014-06-24,6.266666666666667,-0.3383222622224321,0.5899337719446416
2014-06-25,5.766666666666667,-0.35084616020804943,0.5961837719446416
2014-06-26,5.2,-0.33571522901146805,0.5894204869204869
2014-06-27,5.3,-0.3281722446582966,0.6005315980315981
2014-06-28,5.166666666666667,-0.30993814868750696,0.575531598031598
2014-06-29,5.033333333333333,-0.2712476728754731,0.5533093758093758
2014-06-30,5.0,-0.2794897129533183,0.5588649313649314
